item_id,annotator_id,label,category,timestamp
A491,r6,0,health,2025-08-26T04:56:12
A492,r1,0,finance,2025-08-26T04:56:40
A492,r2,1,finance,2025-08-26T04:57:18
A492,r3,0,finance,2025-08-26T04:57:42
A492,r4,1,finance,2025-08-26T04:58:07
A492,r5,0,finance,2025-08-26T04:58:32
A492,r6,0,finance,2025-08-26T04:59:15
A493,r1,1,finance,2025-08-26T04:59:38
A493,r2,0,finance,2025-08-26T05:00:20
A493,r3,0,finance,2025-08-26T05:00:51
A493,r4,0,finance,2025-08-26T05:01:33
A493,r5,0,finance,2025-08-26T05:01:48
A493,r6,0,finance,2025-08-26T05:01:56
A494,r1,1,sports,2025-08-26T05:02:20
A494,r2,1,sports,2025-08-26T05:02:44
A494,r3,0,sports,2025-08-26T05:03:27
A494,r4,1,sports,2025-08-26T05:03:43
A494,r5,0,sports,2025-08-26T05:03:56
A494,r6,0,sports,2025-08-26T05:04:33
A495,r1,0,health,2025-08-26T05:04:41
A495,r2,0,health,2025-08-26T05:05:13
A495,r3,1,health,2025-08-26T05:05:25
A495,r4,1,health,2025-08-26T05:05:58
A495,r5,1,health,2025-08-26T05:06:14
A495,r6,1,health,2025-08-26T05:06:56
A496,r1,0,finance,2025-08-26T05:07:36
A496,r2,0,finance,2025-08-26T05:08:10
A496,r3,0,finance,2025-08-26T05:08:20
A496,r4,0,finance,2025-08-26T05:08:47
A496,r5,0,finance,2025-08-26T05:08:53
A496,r6,1,finance,2025-08-26T05:09:17
A497,r1,1,finance,2025-08-26T05:09:45
A497,r2,1,finance,2025-08-26T05:10:23
A497,r3,0,finance,2025-08-26T05:10:37
A497,r4,0,finance,2025-08-26T05:11:21
A497,r5,1,finance,2025-08-26T05:12:04
A497,r6,0,finance,2025-08-26T05:12:45
A498,r1,0,finance,2025-08-26T05:13:05
A498,r2,0,finance,2025-08-26T05:13:22
A498,r3,0,finance,2025-08-26T05:13:34
A498,r4,0,finance,2025-08-26T05:14:00
A498,r5,0,finance,2025-08-26T05:14:22
A498,r6,1,finance,2025-08-26T05:14:43
A499,r1,1,sports,2025-08-26T05:15:26
A499,r2,1,sports,2025-08-26T05:15:40
A499,r3,0,sports,2025-08-26T05:16:17
A499,r4,0,sports,2025-08-26T05:16:31
A499,r5,1,sports,2025-08-26T05:16:48
A499,r6,1,sports,2025-08-26T05:16:56
A500,r1,0,finance,2025-08-26T05:17:09
A500,r2,1,finance,2025-08-26T05:17:20
A500,r3,0,finance,2025-08-26T05:17:29
A500,r4,0,finance,2025-08-26T05:17:44
A500,r5,1,finance,2025-08-26T05:18:22
A500,r6,1,finance,2025-08-26T05:18:48
A501,r1,1,health,2025-08-26T05:19:11
A501,r2,0,health,2025-08-26T05:19:45
A501,r3,1,health,2025-08-26T05:20:28
A501,r4,0,health,2025-08-26T05:21:06
A501,r5,1,health,2025-08-26T05:21:47
A501,r6,0,health,2025-08-26T05:22:29
A502,r1,0,health,2025-08-26T05:23:05
A502,r2,1,health,2025-08-26T05:23:23
A502,r3,1,health,2025-08-26T05:24:05
A502,r4,1,health,2025-08-26T05:24:38
A502,r5,1,health,2025-08-26T05:25:14
A502,r6,1,health,2025-08-26T05:25:46
A503,r1,0,health,2025-08-26T05:25:51
A503,r2,0,health,2025-08-26T05:26:28
A503,r3,1,health,2025-08-26T05:26:36
A503,r4,0,health,2025-08-26T05:26:42
A503,r5,1,health,2025-08-26T05:27:00
A503,r6,1,health,2025-08-26T05:27:16
A504,r1,0,finance,2025-08-26T05:28:00
A504,r2,0,finance,2025-08-26T05:28:13
A504,r3,0,finance,2025-08-26T05:28:45
A504,r4,0,finance,2025-08-26T05:29:12
A504,r5,0,finance,2025-08-26T05:29:42
A504,r6,1,finance,2025-08-26T05:29:55
A505,r1,1,finance,2025-08-26T05:30:07
A505,r2,1,finance,2025-08-26T05:30:21
A505,r3,0,finance,2025-08-26T05:30:48
A505,r4,1,finance,2025-08-26T05:31:32
A505,r5,0,finance,2025-08-26T05:31:46
A505,r6,0,finance,2025-08-26T05:32:14
A506,r1,0,health,2025-08-26T05:32:28
A506,r2,1,health,2025-08-26T05:32:55
A506,r3,1,health,2025-08-26T05:33:35
A506,r4,1,health,2025-08-26T05:34:00
A506,r5,0,health,2025-08-26T05:34:31
A506,r6,1,health,2025-08-26T05:34:52
A507,r1,1,sports,2025-08-26T05:34:58
A507,r2,0,sports,2025-08-26T05:35:07
A507,r3,1,sports,2025-08-26T05:35:43
A507,r4,1,sports,2025-08-26T05:35:56
A507,r5,1,sports,2025-08-26T05:36:34
A507,r6,1,sports,2025-08-26T05:36:49
A508,r1,1,health,2025-08-26T05:37:20
A508,r2,1,health,2025-08-26T05:37:38
A508,r3,1,health,2025-08-26T05:38:13
A508,r4,0,health,2025-08-26T05:38:44
A508,r5,1,health,2025-08-26T05:38:55
A508,r6,1,health,2025-08-26T05:39:22
A509,r1,1,finance,2025-08-26T05:39:40
A509,r2,0,finance,2025-08-26T05:39:58
A509,r3,0,finance,2025-08-26T05:40:09
A509,r4,0,finance,2025-08-26T05:40:20
A509,r5,1,finance,2025-08-26T05:40:49
A509,r6,0,finance,2025-08-26T05:41:30
A510,r1,1,sports,2025-08-26T05:41:47
A510,r2,1,sports,2025-08-26T05:42:12
A510,r3,1,sports,2025-08-26T05:42:24
A510,r4,1,sports,2025-08-26T05:43:08
A510,r5,1,sports,2025-08-26T05:43:44
A510,r6,1,sports,2025-08-26T05:43:51
A511,r1,1,sports,2025-08-26T05:44:28
A511,r2,1,sports,2025-08-26T05:45:02
A511,r3,1,sports,2025-08-26T05:45:31
A511,r4,0,sports,2025-08-26T05:45:45
A511,r5,0,sports,2025-08-26T05:46:20
A511,r6,0,sports,2025-08-26T05:46:58
A512,r1,0,health,2025-08-26T05:47:42
A512,r2,0,health,2025-08-26T05:47:54
A512,r3,0,health,2025-08-26T05:48:11
A512,r4,0,health,2025-08-26T05:48:54
A512,r5,1,health,2025-08-26T05:49:33
A512,r6,0,health,2025-08-26T05:50:07
A513,r1,1,sports,2025-08-26T05:50:29
A513,r2,1,sports,2025-08-26T05:50:49
A513,r3,1,sports,2025-08-26T05:51:09
A513,r4,1,sports,2025-08-26T05:51:50
A513,r5,0,sports,2025-08-26T05:51:59
A513,r6,1,sports,2025-08-26T05:52:22
A514,r1,1,sports,2025-08-26T05:52:28
A514,r2,1,sports,2025-08-26T05:52:44
A514,r3,0,sports,2025-08-26T05:53:26
A514,r4,1,sports,2025-08-26T05:53:39
A514,r5,1,sports,2025-08-26T05:54:00
A514,r6,1,sports,2025-08-26T05:54:31
A515,r1,0,sports,2025-08-26T05:54:48
A515,r2,1,sports,2025-08-26T05:54:54
A515,r3,1,sports,2025-08-26T05:55:02
A515,r4,1,sports,2025-08-26T05:55:41
A515,r5,1,sports,2025-08-26T05:56:23
A515,r6,0,sports,2025-08-26T05:56:30
A516,r1,1,sports,2025-08-26T05:56:35
A516,r2,1,sports,2025-08-26T05:57:02
A516,r3,1,sports,2025-08-26T05:57:45
A516,r4,1,sports,2025-08-26T05:57:53
A516,r5,1,sports,2025-08-26T05:58:12
A516,r6,1,sports,2025-08-26T05:58:21
A517,r1,1,sports,2025-08-26T05:58:39
A517,r2,1,sports,2025-08-26T05:59:10
A517,r3,1,sports,2025-08-26T05:59:44
A517,r4,1,sports,2025-08-26T05:59:54
A517,r5,0,sports,2025-08-26T06:00:28
A517,r6,1,sports,2025-08-26T06:01:05
A518,r1,0,health,2025-08-26T06:01:43
A518,r2,0,health,2025-08-26T06:01:52
A518,r3,1,health,2025-08-26T06:02:16
A518,r4,1,health,2025-08-26T06:02:40
A518,r5,1,health,2025-08-26T06:02:57
A518,r6,1,health,2025-08-26T06:03:32
A519,r1,1,sports,2025-08-26T06:03:47
A519,r2,1,sports,2025-08-26T06:04:00
A519,r3,0,sports,2025-08-26T06:04:12
A519,r4,1,sports,2025-08-26T06:04:50
A519,r5,1,sports,2025-08-26T06:05:05
A519,r6,1,sports,2025-08-26T06:05:14
A520,r1,1,health,2025-08-26T06:05:31
A520,r2,1,health,2025-08-26T06:05:59
A520,r3,0,health,2025-08-26T06:06:18
A520,r4,0,health,2025-08-26T06:06:40
A520,r5,1,health,2025-08-26T06:07:13
A520,r6,0,health,2025-08-26T06:07:48
A521,r1,1,health,2025-08-26T06:08:20
A521,r2,0,health,2025-08-26T06:08:48
A521,r3,0,health,2025-08-26T06:09:04
A521,r4,0,health,2025-08-26T06:09:37
A521,r5,0,health,2025-08-26T06:09:56
A521,r6,1,health,2025-08-26T06:10:26
A522,r1,0,sports,2025-08-26T06:11:08
A522,r2,1,sports,2025-08-26T06:11:47
A522,r3,1,sports,2025-08-26T06:12:13
A522,r4,0,sports,2025-08-26T06:12:44
A522,r5,1,sports,2025-08-26T06:13:11
A522,r6,0,sports,2025-08-26T06:13:25
A523,r1,1,sports,2025-08-26T06:13:48
A523,r2,1,sports,2025-08-26T06:14:28
A523,r3,0,sports,2025-08-26T06:14:48
A523,r4,0,sports,2025-08-26T06:15:24
A523,r5,0,sports,2025-08-26T06:15:29
A523,r6,1,sports,2025-08-26T06:15:46
A524,r1,1,finance,2025-08-26T06:16:15
A524,r2,1,finance,2025-08-26T06:16:47
A524,r3,0,finance,2025-08-26T06:17:30
A524,r4,0,finance,2025-08-26T06:17:41
A524,r5,1,finance,2025-08-26T06:17:57
A524,r6,0,finance,2025-08-26T06:18:37
A525,r1,0,sports,2025-08-26T06:19:04
A525,r2,1,sports,2025-08-26T06:19:35
A525,r3,1,sports,2025-08-26T06:19:41
A525,r4,1,sports,2025-08-26T06:20:06
A525,r5,1,sports,2025-08-26T06:20:43
A525,r6,1,sports,2025-08-26T06:21:04
A526,r1,1,sports,2025-08-26T06:21:27
A526,r2,1,sports,2025-08-26T06:21:49
A526,r3,1,sports,2025-08-26T06:22:16
A526,r4,1,sports,2025-08-26T06:22:54
A526,r5,0,sports,2025-08-26T06:23:29
A526,r6,0,sports,2025-08-26T06:23:36
A527,r1,1,health,2025-08-26T06:24:16
A527,r2,0,health,2025-08-26T06:24:37
A527,r3,0,health,2025-08-26T06:24:47
A527,r4,0,health,2025-08-26T06:25:28
A527,r5,1,health,2025-08-26T06:26:04
A527,r6,1,health,2025-08-26T06:26:15
A528,r1,1,health,2025-08-26T06:26:44
A528,r2,0,health,2025-08-26T06:26:58
A528,r3,1,health,2025-08-26T06:27:34
A528,r4,0,health,2025-08-26T06:27:59
A528,r5,1,health,2025-08-26T06:28:13
A528,r6,1,health,2025-08-26T06:28:24
A529,r1,0,health,2025-08-26T06:28:58
A529,r2,1,health,2025-08-26T06:29:41
A529,r3,0,health,2025-08-26T06:29:55
A529,r4,0,health,2025-08-26T06:30:27
A529,r5,0,health,2025-08-26T06:31:08
A529,r6,0,health,2025-08-26T06:31:20
A530,r1,1,sports,2025-08-26T06:31:34
A530,r2,1,sports,2025-08-26T06:32:16
A530,r3,0,sports,2025-08-26T06:32:32
A530,r4,0,sports,2025-08-26T06:32:49
A530,r5,1,sports,2025-08-26T06:33:30
A530,r6,1,sports,2025-08-26T06:33:57
A531,r1,0,finance,2025-08-26T06:34:12
A531,r2,0,finance,2025-08-26T06:34:48
A531,r3,0,finance,2025-08-26T06:35:27
A531,r4,1,finance,2025-08-26T06:36:01
A531,r5,1,finance,2025-08-26T06:36:44
A531,r6,1,finance,2025-08-26T06:37:23
A532,r1,1,health,2025-08-26T06:38:04
A532,r2,0,health,2025-08-26T06:38:27
A532,r3,0,health,2025-08-26T06:39:09
A532,r4,1,health,2025-08-26T06:39:46
A532,r5,0,health,2025-08-26T06:40:16
A532,r6,1,health,2025-08-26T06:40:31
A533,r1,1,sports,2025-08-26T06:40:48
A533,r2,1,sports,2025-08-26T06:41:14
A533,r3,1,sports,2025-08-26T06:41:28
A533,r4,1,sports,2025-08-26T06:41:50
A533,r5,0,sports,2025-08-26T06:42:10
A533,r6,1,sports,2025-08-26T06:42:49
A534,r1,0,finance,2025-08-26T06:43:27
A534,r2,1,finance,2025-08-26T06:43:57
A534,r3,0,finance,2025-08-26T06:44:10
A534,r4,0,finance,2025-08-26T06:44:26
A534,r5,1,finance,2025-08-26T06:44:32
A534,r6,1,finance,2025-08-26T06:45:06
A535,r1,1,sports,2025-08-26T06:45:39
A535,r2,1,sports,2025-08-26T06:46:09
A535,r3,0,sports,2025-08-26T06:46:29
A535,r4,1,sports,2025-08-26T06:47:01
A535,r5,0,sports,2025-08-26T06:47:11
A535,r6,1,sports,2025-08-26T06:47:23
A536,r1,1,sports,2025-08-26T06:47:52
A536,r2,1,sports,2025-08-26T06:48:33
A536,r3,1,sports,2025-08-26T06:48:53
A536,r4,1,sports,2025-08-26T06:48:58
A536,r5,1,sports,2025-08-26T06:49:32
A536,r6,0,sports,2025-08-26T06:49:52
A537,r1,1,finance,2025-08-26T06:50:05
A537,r2,1,finance,2025-08-26T06:50:12
A537,r3,0,finance,2025-08-26T06:50:22
A537,r4,0,finance,2025-08-26T06:50:36
A537,r5,1,finance,2025-08-26T06:51:15
A537,r6,1,finance,2025-08-26T06:51:59
A538,r1,1,sports,2025-08-26T06:52:30
A538,r2,1,sports,2025-08-26T06:52:54
A538,r3,1,sports,2025-08-26T06:53:35
A538,r4,0,sports,2025-08-26T06:54:19
A538,r5,1,sports,2025-08-26T06:54:43
A538,r6,1,sports,2025-08-26T06:55:15
A539,r1,1,sports,2025-08-26T06:55:44
A539,r2,1,sports,2025-08-26T06:56:28
A539,r3,0,sports,2025-08-26T06:56:42
A539,r4,0,sports,2025-08-26T06:57:13
A539,r5,1,sports,2025-08-26T06:57:42
A539,r6,0,sports,2025-08-26T06:58:18
A540,r1,1,health,2025-08-26T06:58:53
A540,r2,1,health,2025-08-26T06:59:08
A540,r3,0,health,2025-08-26T06:59:20
A540,r4,1,health,2025-08-26T06:59:25
A540,r5,0,health,2025-08-26T06:59:48
A540,r6,1,health,2025-08-26T07:00:07
A541,r1,1,health,2025-08-26T07:00:31
A541,r2,1,health,2025-08-26T07:00:44
A541,r3,1,health,2025-08-26T07:01:11
A541,r4,1,health,2025-08-26T07:01:17
A541,r5,1,health,2025-08-26T07:01:37
A541,r6,1,health,2025-08-26T07:02:13
A542,r1,1,finance,2025-08-26T07:02:41
A542,r2,1,finance,2025-08-26T07:02:48
A542,r3,0,finance,2025-08-26T07:03:26
A542,r4,0,finance,2025-08-26T07:04:00
A542,r5,0,finance,2025-08-26T07:04:32
A542,r6,1,finance,2025-08-26T07:04:51
A543,r1,1,health,2025-08-26T07:05:19
A543,r2,1,health,2025-08-26T07:05:39
A543,r3,1,health,2025-08-26T07:06:14
A543,r4,0,health,2025-08-26T07:06:32
A543,r5,1,health,2025-08-26T07:07:03
A543,r6,0,health,2025-08-26T07:07:14
A544,r1,1,health,2025-08-26T07:07:50
A544,r2,0,health,2025-08-26T07:08:29
A544,r3,0,health,2025-08-26T07:09:06
A544,r4,0,health,2025-08-26T07:09:42
A544,r5,1,health,2025-08-26T07:10:06
A544,r6,1,health,2025-08-26T07:10:17
A545,r1,1,sports,2025-08-26T07:10:54
A545,r2,1,sports,2025-08-26T07:11:09
A545,r3,1,sports,2025-08-26T07:11:50
A545,r4,1,sports,2025-08-26T07:12:34
A545,r5,1,sports,2025-08-26T07:13:01
A545,r6,0,sports,2025-08-26T07:13:33
A546,r1,1,finance,2025-08-26T07:13:44
A546,r2,0,finance,2025-08-26T07:14:20
A546,r3,0,finance,2025-08-26T07:14:47
A546,r4,1,finance,2025-08-26T07:15:30
A546,r5,1,finance,2025-08-26T07:15:38
A546,r6,1,finance,2025-08-26T07:16:09
A547,r1,0,sports,2025-08-26T07:16:21
A547,r2,1,sports,2025-08-26T07:16:39
A547,r3,0,sports,2025-08-26T07:17:07
A547,r4,1,sports,2025-08-26T07:17:36
A547,r5,1,sports,2025-08-26T07:18:10
A547,r6,1,sports,2025-08-26T07:18:20
A548,r1,1,sports,2025-08-26T07:18:26
A548,r2,0,sports,2025-08-26T07:19:02
A548,r3,0,sports,2025-08-26T07:19:20
A548,r4,0,sports,2025-08-26T07:19:48
A548,r5,1,sports,2025-08-26T07:20:14
A548,r6,0,sports,2025-08-26T07:20:50
A549,r1,1,health,2025-08-26T07:21:25
A549,r2,0,health,2025-08-26T07:21:55
A549,r3,0,health,2025-08-26T07:22:20
A549,r4,1,health,2025-08-26T07:23:03
A549,r5,1,health,2025-08-26T07:23:29
A549,r6,1,health,2025-08-26T07:23:37
A550,r1,1,finance,2025-08-26T07:23:53
A550,r2,1,finance,2025-08-26T07:24:27
A550,r3,0,finance,2025-08-26T07:24:46
A550,r4,0,finance,2025-08-26T07:24:56
A550,r5,0,finance,2025-08-26T07:25:09
A550,r6,0,finance,2025-08-26T07:25:37
A551,r1,1,finance,2025-08-26T07:25:52
A551,r2,0,finance,2025-08-26T07:26:02
A551,r3,0,finance,2025-08-26T07:26:07
A551,r4,1,finance,2025-08-26T07:26:50
A551,r5,1,finance,2025-08-26T07:27:33
A551,r6,0,finance,2025-08-26T07:28:12
A552,r1,1,sports,2025-08-26T07:28:50
A552,r2,1,sports,2025-08-26T07:29:11
A552,r3,1,sports,2025-08-26T07:29:27
A552,r4,0,sports,2025-08-26T07:29:32
A552,r5,1,sports,2025-08-26T07:29:38
A552,r6,1,sports,2025-08-26T07:30:10
A553,r1,0,sports,2025-08-26T07:30:47
A553,r2,1,sports,2025-08-26T07:31:17
A553,r3,1,sports,2025-08-26T07:31:32
A553,r4,0,sports,2025-08-26T07:32:00
A553,r5,0,sports,2025-08-26T07:32:33
A553,r6,1,sports,2025-08-26T07:33:08
A554,r1,1,health,2025-08-26T07:33:35
A554,r2,1,health,2025-08-26T07:33:52
A554,r3,1,health,2025-08-26T07:34:04
A554,r4,1,health,2025-08-26T07:34:40
A554,r5,1,health,2025-08-26T07:34:48
A554,r6,1,health,2025-08-26T07:35:25
A555,r1,1,sports,2025-08-26T07:35:40
A555,r2,1,sports,2025-08-26T07:36:09
A555,r3,1,sports,2025-08-26T07:36:51
A555,r4,0,sports,2025-08-26T07:37:04
A555,r5,1,sports,2025-08-26T07:37:20
A555,r6,1,sports,2025-08-26T07:37:25
A556,r1,1,sports,2025-08-26T07:37:58
A556,r2,1,sports,2025-08-26T07:38:41
A556,r3,0,sports,2025-08-26T07:38:46
A556,r4,0,sports,2025-08-26T07:38:56
A556,r5,0,sports,2025-08-26T07:39:35
A556,r6,1,sports,2025-08-26T07:39:40
A557,r1,1,sports,2025-08-26T07:39:57
A557,r2,1,sports,2025-08-26T07:40:04
A557,r3,0,sports,2025-08-26T07:40:45
A557,r4,1,sports,2025-08-26T07:41:18
A557,r5,1,sports,2025-08-26T07:41:42
A557,r6,0,sports,2025-08-26T07:42:00
A558,r1,1,finance,2025-08-26T07:42:35
A558,r2,1,finance,2025-08-26T07:43:06
A558,r3,0,finance,2025-08-26T07:43:21
A558,r4,0,finance,2025-08-26T07:43:54
A558,r5,1,finance,2025-08-26T07:44:15
A558,r6,0,finance,2025-08-26T07:44:32
A559,r1,0,finance,2025-08-26T07:45:15
A559,r2,1,finance,2025-08-26T07:45:53
A559,r3,1,finance,2025-08-26T07:46:05
A559,r4,0,finance,2025-08-26T07:46:46
A559,r5,0,finance,2025-08-26T07:47:03
A559,r6,0,finance,2025-08-26T07:47:33
A560,r1,0,finance,2025-08-26T07:48:14
A560,r2,1,finance,2025-08-26T07:48:58
A560,r3,0,finance,2025-08-26T07:49:36
A560,r4,1,finance,2025-08-26T07:49:46
A560,r5,0,finance,2025-08-26T07:50:02
A560,r6,0,finance,2025-08-26T07:50:25
A561,r1,0,sports,2025-08-26T07:50:31
A561,r2,0,sports,2025-08-26T07:50:55
A561,r3,0,sports,2025-08-26T07:51:34
A561,r4,1,sports,2025-08-26T07:52:00
A561,r5,1,sports,2025-08-26T07:52:07
A561,r6,1,sports,2025-08-26T07:52:47
A562,r1,0,sports,2025-08-26T07:52:55
A562,r2,1,sports,2025-08-26T07:53:15
A562,r3,1,sports,2025-08-26T07:53:44
A562,r4,1,sports,2025-08-26T07:54:25
A562,r5,1,sports,2025-08-26T07:54:31
A562,r6,1,sports,2025-08-26T07:55:09
A563,r1,1,health,2025-08-26T07:55:32
A563,r2,0,health,2025-08-26T07:55:52
A563,r3,1,health,2025-08-26T07:56:10
A563,r4,1,health,2025-08-26T07:56:37
A563,r5,0,health,2025-08-26T07:57:10
A563,r6,1,health,2025-08-26T07:57:29
A564,r1,1,finance,2025-08-26T07:57:37
A564,r2,0,finance,2025-08-26T07:57:58
A564,r3,1,finance,2025-08-26T07:58:03
A564,r4,0,finance,2025-08-26T07:58:44
A564,r5,0,finance,2025-08-26T07:58:57
A564,r6,1,finance,2025-08-26T07:59:41
A565,r1,0,finance,2025-08-26T08:00:05
A565,r2,0,finance,2025-08-26T08:00:29
A565,r3,0,finance,2025-08-26T08:00:47
A565,r4,0,finance,2025-08-26T08:01:15
A565,r5,1,finance,2025-08-26T08:01:47
A565,r6,0,finance,2025-08-26T08:02:18
A566,r1,1,finance,2025-08-26T08:02:40
A566,r2,1,finance,2025-08-26T08:03:12
A566,r3,0,finance,2025-08-26T08:03:51
A566,r4,1,finance,2025-08-26T08:04:00
A566,r5,1,finance,2025-08-26T08:04:28
A566,r6,0,finance,2025-08-26T08:05:05
A567,r1,0,health,2025-08-26T08:05:25
A567,r2,1,health,2025-08-26T08:05:35
A567,r3,0,health,2025-08-26T08:05:44
A567,r4,1,health,2025-08-26T08:06:04
A567,r5,1,health,2025-08-26T08:06:15
A567,r6,0,health,2025-08-26T08:06:39
A568,r1,0,sports,2025-08-26T08:07:05
A568,r2,1,sports,2025-08-26T08:07:27
A568,r3,0,sports,2025-08-26T08:08:01
A568,r4,1,sports,2025-08-26T08:08:25
A568,r5,0,sports,2025-08-26T08:08:35
A568,r6,1,sports,2025-08-26T08:09:02
A569,r1,1,sports,2025-08-26T08:09:38
A569,r2,1,sports,2025-08-26T08:10:17
A569,r3,0,sports,2025-08-26T08:10:36
A569,r4,1,sports,2025-08-26T08:11:05
A569,r5,1,sports,2025-08-26T08:11:11
A569,r6,0,sports,2025-08-26T08:11:32
A570,r1,0,finance,2025-08-26T08:12:09
A570,r2,1,finance,2025-08-26T08:12:39
A570,r3,0,finance,2025-08-26T08:13:12
A570,r4,0,finance,2025-08-26T08:13:26
A570,r5,0,finance,2025-08-26T08:13:41
A570,r6,1,finance,2025-08-26T08:14:04
A571,r1,1,sports,2025-08-26T08:14:36
A571,r2,0,sports,2025-08-26T08:15:01
A571,r3,0,sports,2025-08-26T08:15:12
A571,r4,1,sports,2025-08-26T08:15:21
A571,r5,1,sports,2025-08-26T08:15:26
A571,r6,1,sports,2025-08-26T08:15:58
A572,r1,1,health,2025-08-26T08:16:20
A572,r2,1,health,2025-08-26T08:16:29
A572,r3,1,health,2025-08-26T08:16:50
A572,r4,1,health,2025-08-26T08:16:55
A572,r5,0,health,2025-08-26T08:17:01
A572,r6,0,health,2025-08-26T08:17:25
A573,r1,1,finance,2025-08-26T08:17:54
A573,r2,0,finance,2025-08-26T08:18:15
A573,r3,0,finance,2025-08-26T08:18:51
A573,r4,0,finance,2025-08-26T08:19:20
A573,r5,0,finance,2025-08-26T08:20:02
A573,r6,1,finance,2025-08-26T08:20:27
A574,r1,1,health,2025-08-26T08:20:43
A574,r2,1,health,2025-08-26T08:20:57
A574,r3,1,health,2025-08-26T08:21:31
A574,r4,1,health,2025-08-26T08:21:53
A574,r5,0,health,2025-08-26T08:22:35
A574,r6,1,health,2025-08-26T08:22:56
A575,r1,0,health,2025-08-26T08:23:29
A575,r2,0,health,2025-08-26T08:23:39
A575,r3,0,health,2025-08-26T08:24:22
A575,r4,0,health,2025-08-26T08:25:06
A575,r5,0,health,2025-08-26T08:25:13
A575,r6,0,health,2025-08-26T08:25:31
A576,r1,0,finance,2025-08-26T08:25:36
A576,r2,0,finance,2025-08-26T08:26:12
A576,r3,1,finance,2025-08-26T08:26:48
A576,r4,0,finance,2025-08-26T08:27:16
A576,r5,1,finance,2025-08-26T08:27:29
A576,r6,0,finance,2025-08-26T08:28:01
A577,r1,1,health,2025-08-26T08:28:28
A577,r2,1,health,2025-08-26T08:28:34
A577,r3,0,health,2025-08-26T08:29:16
A577,r4,0,health,2025-08-26T08:29:35
A577,r5,1,health,2025-08-26T08:30:03
A577,r6,0,health,2025-08-26T08:30:36
A578,r1,1,finance,2025-08-26T08:30:49
A578,r2,1,finance,2025-08-26T08:31:30
A578,r3,0,finance,2025-08-26T08:32:04
A578,r4,0,finance,2025-08-26T08:32:37
A578,r5,0,finance,2025-08-26T08:33:11
A578,r6,0,finance,2025-08-26T08:33:50
A579,r1,1,health,2025-08-26T08:34:32
A579,r2,1,health,2025-08-26T08:35:13
A579,r3,1,health,2025-08-26T08:35:25
A579,r4,1,health,2025-08-26T08:35:31
A579,r5,0,health,2025-08-26T08:35:53
A579,r6,1,health,2025-08-26T08:36:17
A580,r1,1,sports,2025-08-26T08:36:24
A580,r2,1,sports,2025-08-26T08:36:51
A580,r3,1,sports,2025-08-26T08:37:28
A580,r4,1,sports,2025-08-26T08:38:01
A580,r5,0,sports,2025-08-26T08:38:35
A580,r6,1,sports,2025-08-26T08:39:17
A581,r1,0,finance,2025-08-26T08:39:26
A581,r2,1,finance,2025-08-26T08:39:40
A581,r3,0,finance,2025-08-26T08:40:07
A581,r4,1,finance,2025-08-26T08:40:49
A581,r5,1,finance,2025-08-26T08:40:58
A581,r6,0,finance,2025-08-26T08:41:13
A582,r1,0,finance,2025-08-26T08:41:50
A582,r2,0,finance,2025-08-26T08:42:08
A582,r3,0,finance,2025-08-26T08:42:30
A582,r4,0,finance,2025-08-26T08:42:40
A582,r5,0,finance,2025-08-26T08:43:23
A582,r6,1,finance,2025-08-26T08:43:30
A583,r1,1,sports,2025-08-26T08:44:14
A583,r2,1,sports,2025-08-26T08:44:34
A583,r3,0,sports,2025-08-26T08:45:11
A583,r4,1,sports,2025-08-26T08:45:37
A583,r5,0,sports,2025-08-26T08:46:05
A583,r6,1,sports,2025-08-26T08:46:43
A584,r1,1,sports,2025-08-26T08:47:00
A584,r2,0,sports,2025-08-26T08:47:38
A584,r3,0,sports,2025-08-26T08:48:10
A584,r4,0,sports,2025-08-26T08:48:28
A584,r5,1,sports,2025-08-26T08:48:35
A584,r6,1,sports,2025-08-26T08:49:05
A585,r1,1,health,2025-08-26T08:49:11
A585,r2,1,health,2025-08-26T08:49:41
A585,r3,1,health,2025-08-26T08:50:02
A585,r4,0,health,2025-08-26T08:50:39
A585,r5,1,health,2025-08-26T08:50:47
A585,r6,0,health,2025-08-26T08:51:19
A586,r1,1,finance,2025-08-26T08:51:24
A586,r2,1,finance,2025-08-26T08:51:35
A586,r3,0,finance,2025-08-26T08:52:18
A586,r4,0,finance,2025-08-26T08:52:42
A586,r5,0,finance,2025-08-26T08:53:00
A586,r6,0,finance,2025-08-26T08:53:37
A587,r1,1,sports,2025-08-26T08:53:52
A587,r2,1,sports,2025-08-26T08:54:19
A587,r3,0,sports,2025-08-26T08:54:58
A587,r4,0,sports,2025-08-26T08:55:37
A587,r5,1,sports,2025-08-26T08:55:59
A587,r6,1,sports,2025-08-26T08:56:25
A588,r1,1,sports,2025-08-26T08:56:58
A588,r2,1,sports,2025-08-26T08:57:08
A588,r3,1,sports,2025-08-26T08:57:15
A588,r4,0,sports,2025-08-26T08:57:29
A588,r5,1,sports,2025-08-26T08:57:51
A588,r6,1,sports,2025-08-26T08:58:25
A589,r1,1,sports,2025-08-26T08:58:43
A589,r2,1,sports,2025-08-26T08:59:10
A589,r3,0,sports,2025-08-26T08:59:24
A589,r4,1,sports,2025-08-26T08:59:46
A589,r5,1,sports,2025-08-26T09:00:21
A589,r6,1,sports,2025-08-26T09:00:49
